% Langmuir characteristic curve

% U (Volt)	I (A)
-4.083500	0.000226
-4.071000	0.000226
-4.059000	0.000227
-4.047000	0.000227
-4.035000	0.000228
-4.023000	0.000228
-4.011000	0.000229
-3.999000	0.000229
-3.987000	0.000230
-3.975000	0.000230
-3.963000	0.000230
-3.951000	0.000231
-3.939000	0.000231
-3.927000	0.000232
-3.915000	0.000232
-3.903000	0.000232
-3.891000	0.000233
-3.879000	0.000233
-3.867000	0.000234
-3.855000	0.000234
-3.843000	0.000235
-3.831000	0.000235
-3.819000	0.000235
-3.807000	0.000236
-3.795000	0.000236
-3.783000	0.000236
-3.771000	0.000237
-3.759000	0.000237
-3.747000	0.000238
-3.735000	0.000238
-3.723000	0.000238
-3.711000	0.000239
-3.699000	0.000239
-3.687000	0.000239
-3.675000	0.000240
-3.663000	0.000240
-3.651000	0.000240
-3.639000	0.000241
-3.627000	0.000241
-3.615000	0.000241
-3.603000	0.000242
-3.591000	0.000242
-3.579000	0.000242
-3.567000	0.000243
-3.555000	0.000243
-3.543000	0.000243
-3.531000	0.000244
-3.519000	0.000244
-3.507000	0.000244
-3.495000	0.000244
-3.483000	0.000245
-3.471000	0.000245
-3.459000	0.000245
-3.446500	0.000246
-3.434500	0.000246
-3.422500	0.000246
-3.410500	0.000246
-3.398500	0.000247
-3.386500	0.000247
-3.374500	0.000247
-3.362500	0.000248
-3.350500	0.000248
-3.338500	0.000248
-3.326500	0.000248
