% Langmuir characteristic curve

% U (Volt)	I (A)
44.674999	-2.235174E-5
44.735001	-4.014373E-5
44.794998	-2.871454E-5
44.855000	-1.685321E-5
44.915001	-2.786517E-5
44.974998	-2.405047E-5
45.035000	-2.875924E-6
45.095001	-1.896918E-5
45.154999	-2.108514E-5
45.215000	-2.023578E-5
45.275002	-4.057586E-5
45.334999	-2.108514E-5
45.395000	-2.786517E-5
45.455002	-2.531707E-5
45.514999	-3.167987E-5
45.575001	-2.108514E-5
45.634998	-2.875924E-6
45.695000	-3.124774E-5
45.755001	-3.252923E-5
45.814999	-4.269183E-5
45.875000	-1.896918E-5
45.935001	-3.294647E-5
45.994999	-4.354119E-5
46.055000	-2.193451E-5
46.115002	-3.041327E-5
46.174999	-2.913177E-5
46.235001	-3.083050E-5
46.294998	-2.531707E-5
46.355000	-3.337860E-5
46.415001	-2.701581E-5
46.474998	-3.124774E-5
46.535000	-3.167987E-5
46.595001	-3.209710E-5
46.654999	-2.023578E-5
46.715000	-3.041327E-5
46.775002	-2.023578E-5
46.834999	-1.938641E-5
46.895000	-1.260638E-5
46.955002	-2.913177E-5
47.014999	-2.828240E-5
47.075001	-2.659857E-5
47.134998	-1.938641E-5
47.195000	-1.981854E-5
47.255001	-2.786517E-5
47.314999	-2.448261E-5
47.375000	-3.887713E-5
47.439999	-3.761053E-5
47.500000	-2.659857E-5
47.560001	-2.913177E-5
47.619999	-2.023578E-5
47.680000	-3.209710E-5
47.740002	-3.124774E-5
47.799999	-1.685321E-5
47.860001	-2.701581E-5
47.919998	-3.972650E-5
47.980000	-2.701581E-5
48.040001	-1.896918E-5
48.099998	-2.278388E-5
48.160000	-2.956390E-5
48.220001	-4.395843E-5
48.279999	-4.565716E-5
48.340000	-2.574921E-5
48.400002	-3.337860E-5
48.459999	-2.151728E-5
48.520000	-1.007318E-5
48.580002	-2.956390E-5
48.639999	-3.083050E-5
48.700001	-2.871454E-5
48.759998	-4.269183E-5
48.820000	-3.591180E-5
48.880001	-3.293157E-6
48.939999	-2.956390E-5
49.000000	-5.921721E-5
49.060001	-2.066791E-5
49.119999	-2.701581E-5
49.180000	-1.770258E-5
49.240002	-2.405047E-5
49.299999	-2.531707E-5
49.360001	-2.278388E-5
49.419998	-2.998114E-5
49.480000	-2.913177E-5
49.540001	-5.581975E-5
49.599998	-2.871454E-5
