% Langmuir characteristic curve

% U (Volt)	I (A)
49.830002	-2.430752E-7
49.834999	-2.726447E-7
49.840000	-4.037283E-7
49.849998	-1.923181E-7
49.855000	-3.022142E-7
49.860001	-4.376052E-7
49.865002	-3.529713E-7
49.869999	-4.164176E-7
49.880001	-3.022142E-7
49.884998	-3.445894E-7
49.889999	-9.080395E-8
49.895000	-3.445894E-7
49.900002	-1.076842E-7
49.910000	-2.345769E-7
49.915001	-7.811468E-8
49.919998	-3.445894E-7
49.924999	-3.065215E-7
49.930000	-2.895249E-7
49.939999	-3.572786E-7
49.945000	-3.360910E-7
49.950001	-4.629837E-7
49.955002	-4.291069E-7
49.959999	-3.402820E-7
49.970001	-3.402820E-7
49.974998	-2.260786E-7
49.980000	-2.726447E-7
49.985001	-1.880107E-7
49.990002	-1.923181E-7
50.000000	-1.245644E-7
50.005001	-6.961636E-8
50.009998	-1.584413E-7
50.014999	-8.230563E-8
50.020000	-2.684537E-7
50.029999	-3.107125E-7
50.035000	-3.149034E-7
50.040001	-3.360910E-7
50.044998	-5.095499E-7
50.049999	-4.249159E-7
50.060001	-3.192108E-7
50.064999	-3.107125E-7
50.070000	-2.938323E-7
50.075001	-3.192108E-7
50.080002	-3.065215E-7
50.090000	-8.230563E-8
50.095001	-9.499490E-8
50.099998	-4.423782E-8
50.105000	-5.273614E-8
50.110001	-1.753215E-7
50.119999	-2.514571E-7
50.125000	-2.980232E-7
50.130001	-3.065215E-7
50.134998	-3.192108E-7
50.139999	-5.137408E-7
50.150002	-1.838198E-7
50.154999	-4.334142E-7
50.160000	-2.430752E-7
50.165001	-2.726447E-7
50.169998	-1.330627E-7
50.180000	-4.423782E-8
50.185001	-5.273614E-8
50.189999	-5.692709E-8
50.195000	4.458707E-8
50.200001	-2.050074E-7
50.209999	-2.050074E-7
50.215000	-3.149034E-7
50.220001	-3.826572E-7
50.224998	-3.022142E-7
50.230000	-3.614696E-7
50.240002	-2.091983E-7
50.244999	-3.699679E-7
50.250000	-1.415610E-7
50.255001	-1.669396E-7
50.259998	2.759043E-8
50.270000	-4.423782E-8
50.275002	-1.885928E-8
50.279999	-5.273614E-8
50.285000	-8.230563E-8
50.290001	-1.885928E-8
50.299999	-6.542541E-8
50.305000	-3.572786E-7
50.310001	-3.275927E-7
50.314999	-3.319001E-7
50.320000	-2.387678E-7
50.330002	-3.529713E-7
50.334999	-3.275927E-7
50.340000	-2.557645E-7
50.345001	-2.768356E-7
50.349998	-1.203734E-7
50.360001	-1.965091E-7
50.365002	-3.699679E-7
50.369999	-1.880107E-7
50.375000	-7.811468E-8
50.380001	-1.288718E-7
50.389999	-5.273614E-8
50.395000	-2.303859E-7
50.400002	-2.514571E-7
50.404999	-3.529713E-7
